id,List_of_items,number_of_items_per_type,total_number_of_items,store_id,operator_id,city_id
1903,"[1, 2, 3, 4, 5]","[81, 92, 59, 46, 31]",309,1903,8,16
1904,"[1, 2, 3, 4, 5]","[20, 42, 97, 93, 90]",342,1904,8,16
1905,"[1, 2, 3, 4, 5]","[63, 63, 84, 11, 48]",269,1905,8,16
1906,"[1, 2, 3, 4, 5]","[10, 88, 71, 77, 65]",311,1906,8,16
1907,"[1, 2, 3, 4, 5]","[42, 35, 20, 92, 87]",276,1907,8,16
1908,"[1, 2, 3, 4, 5]","[29, 52, 13, 56, 78]",228,1908,8,16
1909,"[1, 2, 3, 4, 5]","[52, 54, 93, 59, 19]",277,1909,8,16
1910,"[1, 2, 3, 4, 5]","[65, 71, 64, 64, 97]",361,1910,8,16
1911,"[1, 2, 3, 4, 5]","[54, 35, 33, 12, 50]",184,1911,8,17
1912,"[1, 2, 3, 4, 5]","[44, 91, 14, 31, 68]",248,1912,8,17
1913,"[1, 2, 3, 4, 5]","[49, 61, 99, 33, 88]",330,1913,8,17
1914,"[1, 2, 3, 4, 5]","[53, 92, 47, 87, 76]",355,1914,8,17
1915,"[1, 2, 3, 4, 5]","[43, 94, 60, 12, 70]",279,1915,8,17
1916,"[1, 2, 3, 4, 5]","[79, 64, 47, 30, 45]",265,1916,8,17
1917,"[1, 2, 3, 4, 5]","[17, 29, 58, 62, 46]",212,1917,8,17
1918,"[1, 2, 3, 4, 5]","[64, 43, 76, 28, 72]",283,1918,8,17
1919,"[1, 2, 3, 4, 5]","[12, 67, 44, 64, 34]",221,1919,8,17
1920,"[1, 2, 3, 4, 5]","[47, 16, 41, 33, 80]",217,1920,8,17
1921,"[1, 2, 3, 4, 5]","[87, 13, 20, 16, 67]",203,1921,8,18
1922,"[1, 2, 3, 4, 5]","[49, 85, 83, 70, 16]",303,1922,8,18
1923,"[1, 2, 3, 4, 5]","[72, 51, 37, 77, 56]",293,1923,8,18
1924,"[1, 2, 3, 4, 5]","[29, 32, 65, 63, 42]",231,1924,8,18
1925,"[1, 2, 3, 4, 5]","[66, 17, 87, 77, 12]",259,1925,8,18
1926,"[1, 2, 3, 4, 5]","[35, 10, 80, 23, 89]",237,1926,8,18
1927,"[1, 2, 3, 4, 5]","[27, 35, 69, 62, 50]",243,1927,8,18
1928,"[1, 2, 3, 4, 5]","[32, 13, 40, 31, 71]",187,1928,8,18
1929,"[1, 2, 3, 4, 5]","[29, 32, 29, 12, 52]",154,1929,8,18
1930,"[1, 2, 3, 4, 5]","[87, 25, 18, 88, 99]",317,1930,8,18
1931,"[1, 2, 3, 4, 5]","[77, 94, 36, 50, 12]",269,1931,8,19
1932,"[1, 2, 3, 4, 5]","[94, 94, 89, 16, 67]",360,1932,8,19
1933,"[1, 2, 3, 4, 5]","[19, 48, 31, 95, 53]",246,1933,8,19
1934,"[1, 2, 3, 4, 5]","[16, 49, 28, 97, 67]",257,1934,8,19
1935,"[1, 2, 3, 4, 5]","[54, 79, 53, 24, 26]",236,1935,8,19
1936,"[1, 2, 3, 4, 5]","[47, 83, 80, 67, 38]",315,1936,8,19
1937,"[1, 2, 3, 4, 5]","[21, 69, 32, 21, 25]",168,1937,8,19
1938,"[1, 2, 3, 4, 5]","[58, 93, 100, 10, 51]",312,1938,8,19
1939,"[1, 2, 3, 4, 5]","[21, 19, 45, 73, 39]",197,1939,8,19
1940,"[1, 2, 3, 4, 5]","[41, 87, 34, 95, 16]",273,1940,8,19
1941,"[1, 2, 3, 4, 5]","[68, 59, 60, 62, 50]",299,1941,8,20
1942,"[1, 2, 3, 4, 5]","[88, 76, 58, 66, 42]",330,1942,8,20
1943,"[1, 2, 3, 4, 5]","[88, 70, 93, 62, 45]",358,1943,8,20
1944,"[1, 2, 3, 4, 5]","[30, 52, 71, 14, 84]",251,1944,8,20
1945,"[1, 2, 3, 4, 5]","[33, 68, 23, 99, 34]",257,1945,8,20
1946,"[1, 2, 3, 4, 5]","[95, 83, 49, 58, 46]",331,1946,8,20
1947,"[1, 2, 3, 4, 5]","[31, 35, 80, 18, 31]",195,1947,8,20
1948,"[1, 2, 3, 4, 5]","[48, 31, 95, 10, 38]",222,1948,8,20
1949,"[1, 2, 3, 4, 5]","[67, 94, 93, 93, 89]",436,1949,8,20
1950,"[1, 2, 3, 4, 5]","[17, 25, 17, 66, 85]",210,1950,8,20
1951,"[1, 2, 3, 4, 5]","[37, 19, 99, 26, 96]",277,1951,8,21
1952,"[1, 2, 3, 4, 5]","[46, 42, 86, 33, 83]",290,1952,8,21
1953,"[1, 2, 3, 4, 5]","[51, 79, 70, 53, 72]",325,1953,8,21
1954,"[1, 2, 3, 4, 5]","[53, 32, 33, 34, 73]",225,1954,8,21
1955,"[1, 2, 3, 4, 5]","[59, 67, 22, 10, 38]",196,1955,8,21
1956,"[1, 2, 3, 4, 5]","[48, 86, 52, 59, 16]",261,1956,8,21
1957,"[1, 2, 3, 4, 5]","[94, 53, 95, 37, 85]",364,1957,8,21
1958,"[1, 2, 3, 4, 5]","[30, 16, 95, 93, 41]",275,1958,8,21
1959,"[1, 2, 3, 4, 5]","[89, 80, 64, 88, 20]",341,1959,8,21
1960,"[1, 2, 3, 4, 5]","[29, 94, 63, 13, 78]",277,1960,8,21
1961,"[1, 2, 3, 4, 5]","[31, 69, 90, 22, 83]",295,1961,8,22
1962,"[1, 2, 3, 4, 5]","[34, 90, 76, 65, 20]",285,1962,8,22
1963,"[1, 2, 3, 4, 5]","[35, 42, 46, 11, 16]",150,1963,8,22
1964,"[1, 2, 3, 4, 5]","[42, 89, 83, 22, 91]",327,1964,8,22
1965,"[1, 2, 3, 4, 5]","[31, 79, 13, 26, 41]",190,1965,8,22
1966,"[1, 2, 3, 4, 5]","[34, 61, 91, 59, 84]",329,1966,8,22
1967,"[1, 2, 3, 4, 5]","[74, 31, 82, 38, 33]",258,1967,8,22
1968,"[1, 2, 3, 4, 5]","[15, 59, 15, 55, 65]",209,1968,8,22
1969,"[1, 2, 3, 4, 5]","[59, 53, 45, 52, 13]",222,1969,8,22
1970,"[1, 2, 3, 4, 5]","[28, 71, 86, 93, 70]",348,1970,8,22
1971,"[1, 2, 3, 4, 5]","[44, 26, 16, 90, 57]",233,1971,8,23
1972,"[1, 2, 3, 4, 5]","[83, 58, 39, 25, 33]",238,1972,8,23
1973,"[1, 2, 3, 4, 5]","[52, 100, 72, 39, 71]",334,1973,8,23
1974,"[1, 2, 3, 4, 5]","[25, 34, 86, 77, 43]",265,1974,8,23
1975,"[1, 2, 3, 4, 5]","[62, 82, 100, 58, 64]",366,1975,8,23
1976,"[1, 2, 3, 4, 5]","[72, 65, 34, 48, 30]",249,1976,8,23
1977,"[1, 2, 3, 4, 5]","[74, 96, 84, 68, 39]",361,1977,8,23
1978,"[1, 2, 3, 4, 5]","[37, 25, 31, 71, 44]",208,1978,8,23
1979,"[1, 2, 3, 4, 5]","[43, 85, 14, 58, 96]",296,1979,8,23
1980,"[1, 2, 3, 4, 5]","[24, 99, 81, 82, 87]",373,1980,8,23
1981,"[1, 2, 3, 4, 5]","[19, 46, 36, 40, 12]",153,1981,8,24
1982,"[1, 2, 3, 4, 5]","[86, 84, 93, 16, 97]",376,1982,8,24
1983,"[1, 2, 3, 4, 5]","[16, 23, 73, 82, 55]",249,1983,8,24
1984,"[1, 2, 3, 4, 5]","[20, 98, 25, 22, 39]",204,1984,8,24
1985,"[1, 2, 3, 4, 5]","[67, 10, 54, 65, 49]",245,1985,8,24
1986,"[1, 2, 3, 4, 5]","[84, 72, 35, 43, 42]",276,1986,8,24
1987,"[1, 2, 3, 4, 5]","[41, 22, 11, 46, 21]",141,1987,8,24
1988,"[1, 2, 3, 4, 5]","[59, 76, 100, 71, 93]",399,1988,8,24
1989,"[1, 2, 3, 4, 5]","[33, 79, 86, 18, 51]",267,1989,8,24
1990,"[1, 2, 3, 4, 5]","[89, 62, 18, 70, 89]",328,1990,8,24
1991,"[1, 2, 3, 4, 5]","[70, 24, 74, 85, 74]",327,1991,8,25
1992,"[1, 2, 3, 4, 5]","[15, 78, 34, 47, 62]",236,1992,8,25
1993,"[1, 2, 3, 4, 5]","[90, 45, 13, 23, 32]",203,1993,8,25
1994,"[1, 2, 3, 4, 5]","[98, 68, 52, 86, 97]",401,1994,8,25
1995,"[1, 2, 3, 4, 5]","[41, 96, 30, 28, 68]",263,1995,8,25
1996,"[1, 2, 3, 4, 5]","[49, 22, 39, 89, 100]",299,1996,8,25
1997,"[1, 2, 3, 4, 5]","[81, 65, 12, 68, 99]",325,1997,8,25
1998,"[1, 2, 3, 4, 5]","[86, 19, 97, 80, 54]",336,1998,8,25
1999,"[1, 2, 3, 4, 5]","[30, 74, 94, 34, 32]",264,1999,8,25
2000,"[1, 2, 3, 4, 5]","[29, 77, 39, 32, 22]",199,2000,8,25
2001,"[1, 2, 3, 4, 5]","[23, 50, 83, 77, 71]",304,2001,9,1
2002,"[1, 2, 3, 4, 5]","[91, 90, 14, 46, 74]",315,2002,9,1
2003,"[1, 2, 3, 4, 5]","[57, 22, 20, 75, 65]",239,2003,9,1
2004,"[1, 2, 3, 4, 5]","[83, 59, 77, 11, 43]",273,2004,9,1
2005,"[1, 2, 3, 4, 5]","[31, 85, 77, 84, 35]",312,2005,9,1
2006,"[1, 2, 3, 4, 5]","[51, 15, 78, 26, 47]",217,2006,9,1
2007,"[1, 2, 3, 4, 5]","[64, 86, 63, 52, 20]",285,2007,9,1
2008,"[1, 2, 3, 4, 5]","[31, 25, 75, 88, 89]",308,2008,9,1
2009,"[1, 2, 3, 4, 5]","[39, 91, 65, 92, 33]",320,2009,9,1
2010,"[1, 2, 3, 4, 5]","[16, 61, 59, 34, 94]",264,2010,9,1
2011,"[1, 2, 3, 4, 5]","[66, 24, 11, 17, 55]",173,2011,9,2
2012,"[1, 2, 3, 4, 5]","[63, 82, 63, 59, 67]",334,2012,9,2
2013,"[1, 2, 3, 4, 5]","[59, 63, 32, 34, 100]",288,2013,9,2
2014,"[1, 2, 3, 4, 5]","[15, 92, 99, 34, 89]",329,2014,9,2
2015,"[1, 2, 3, 4, 5]","[85, 36, 63, 39, 42]",265,2015,9,2
2016,"[1, 2, 3, 4, 5]","[27, 78, 20, 18, 20]",163,2016,9,2
2017,"[1, 2, 3, 4, 5]","[25, 23, 76, 17, 13]",154,2017,9,2
2018,"[1, 2, 3, 4, 5]","[84, 95, 55, 74, 66]",374,2018,9,2
2019,"[1, 2, 3, 4, 5]","[55, 61, 78, 75, 38]",307,2019,9,2
2020,"[1, 2, 3, 4, 5]","[39, 70, 39, 47, 25]",220,2020,9,2
2021,"[1, 2, 3, 4, 5]","[47, 34, 98, 98, 66]",343,2021,9,3
2022,"[1, 2, 3, 4, 5]","[94, 73, 88, 100, 58]",413,2022,9,3
2023,"[1, 2, 3, 4, 5]","[73, 82, 71, 28, 46]",300,2023,9,3
2024,"[1, 2, 3, 4, 5]","[47, 76, 59, 69, 57]",308,2024,9,3
2025,"[1, 2, 3, 4, 5]","[67, 42, 16, 12, 94]",231,2025,9,3
2026,"[1, 2, 3, 4, 5]","[26, 88, 45, 35, 21]",215,2026,9,3
2027,"[1, 2, 3, 4, 5]","[47, 18, 64, 53, 74]",256,2027,9,3
2028,"[1, 2, 3, 4, 5]","[87, 29, 53, 43, 97]",309,2028,9,3
2029,"[1, 2, 3, 4, 5]","[58, 94, 68, 27, 55]",302,2029,9,3
2030,"[1, 2, 3, 4, 5]","[50, 65, 21, 100, 65]",301,2030,9,3
2031,"[1, 2, 3, 4, 5]","[71, 14, 92, 26, 37]",240,2031,9,4
2032,"[1, 2, 3, 4, 5]","[70, 91, 46, 79, 32]",318,2032,9,4
2033,"[1, 2, 3, 4, 5]","[49, 18, 44, 77, 12]",200,2033,9,4
2034,"[1, 2, 3, 4, 5]","[68, 32, 69, 77, 16]",262,2034,9,4
2035,"[1, 2, 3, 4, 5]","[97, 89, 17, 13, 81]",297,2035,9,4
2036,"[1, 2, 3, 4, 5]","[54, 65, 28, 94, 15]",256,2036,9,4
2037,"[1, 2, 3, 4, 5]","[94, 35, 52, 82, 70]",333,2037,9,4
2038,"[1, 2, 3, 4, 5]","[24, 67, 91, 89, 21]",292,2038,9,4
2039,"[1, 2, 3, 4, 5]","[68, 71, 28, 22, 99]",288,2039,9,4
2040,"[1, 2, 3, 4, 5]","[66, 21, 10, 37, 56]",190,2040,9,4
2041,"[1, 2, 3, 4, 5]","[37, 67, 51, 68, 19]",242,2041,9,5
2042,"[1, 2, 3, 4, 5]","[19, 27, 70, 23, 34]",173,2042,9,5
2043,"[1, 2, 3, 4, 5]","[17, 51, 35, 36, 14]",153,2043,9,5
2044,"[1, 2, 3, 4, 5]","[26, 47, 19, 88, 27]",207,2044,9,5
2045,"[1, 2, 3, 4, 5]","[100, 91, 60, 62, 23]",336,2045,9,5
2046,"[1, 2, 3, 4, 5]","[12, 19, 20, 33, 21]",105,2046,9,5
2047,"[1, 2, 3, 4, 5]","[55, 39, 57, 23, 23]",197,2047,9,5
2048,"[1, 2, 3, 4, 5]","[52, 91, 78, 41, 94]",356,2048,9,5
2049,"[1, 2, 3, 4, 5]","[74, 30, 84, 35, 22]",245,2049,9,5
2050,"[1, 2, 3, 4, 5]","[91, 21, 24, 52, 74]",262,2050,9,5
2051,"[1, 2, 3, 4, 5]","[67, 98, 83, 91, 88]",427,2051,9,6
2052,"[1, 2, 3, 4, 5]","[39, 53, 35, 29, 41]",197,2052,9,6
2053,"[1, 2, 3, 4, 5]","[81, 71, 88, 37, 43]",320,2053,9,6
2054,"[1, 2, 3, 4, 5]","[87, 67, 90, 35, 76]",355,2054,9,6
2055,"[1, 2, 3, 4, 5]","[68, 42, 97, 79, 60]",346,2055,9,6
2056,"[1, 2, 3, 4, 5]","[75, 41, 91, 34, 39]",280,2056,9,6
2057,"[1, 2, 3, 4, 5]","[32, 36, 94, 50, 49]",261,2057,9,6
2058,"[1, 2, 3, 4, 5]","[42, 21, 100, 14, 17]",194,2058,9,6
2059,"[1, 2, 3, 4, 5]","[71, 23, 13, 47, 50]",204,2059,9,6
2060,"[1, 2, 3, 4, 5]","[92, 68, 62, 66, 77]",365,2060,9,6
2061,"[1, 2, 3, 4, 5]","[33, 95, 52, 30, 12]",222,2061,9,7
2062,"[1, 2, 3, 4, 5]","[42, 75, 38, 26, 98]",279,2062,9,7
2063,"[1, 2, 3, 4, 5]","[74, 38, 99, 41, 73]",325,2063,9,7
2064,"[1, 2, 3, 4, 5]","[79, 70, 53, 30, 61]",293,2064,9,7
2065,"[1, 2, 3, 4, 5]","[29, 42, 20, 46, 18]",155,2065,9,7
2066,"[1, 2, 3, 4, 5]","[71, 16, 33, 86, 40]",246,2066,9,7
2067,"[1, 2, 3, 4, 5]","[66, 99, 89, 19, 44]",317,2067,9,7
2068,"[1, 2, 3, 4, 5]","[96, 70, 97, 40, 27]",330,2068,9,7
2069,"[1, 2, 3, 4, 5]","[73, 74, 69, 37, 22]",275,2069,9,7
2070,"[1, 2, 3, 4, 5]","[43, 42, 29, 23, 75]",212,2070,9,7
2071,"[1, 2, 3, 4, 5]","[84, 48, 49, 18, 15]",214,2071,9,8
2072,"[1, 2, 3, 4, 5]","[51, 82, 87, 54, 28]",302,2072,9,8
2073,"[1, 2, 3, 4, 5]","[44, 51, 29, 79, 86]",289,2073,9,8
2074,"[1, 2, 3, 4, 5]","[76, 48, 75, 24, 59]",282,2074,9,8
2075,"[1, 2, 3, 4, 5]","[74, 60, 30, 14, 41]",219,2075,9,8
2076,"[1, 2, 3, 4, 5]","[54, 31, 83, 86, 71]",325,2076,9,8
2077,"[1, 2, 3, 4, 5]","[37, 73, 83, 83, 93]",369,2077,9,8
2078,"[1, 2, 3, 4, 5]","[82, 78, 35, 92, 30]",317,2078,9,8
2079,"[1, 2, 3, 4, 5]","[69, 18, 78, 25, 22]",212,2079,9,8
2080,"[1, 2, 3, 4, 5]","[22, 77, 20, 52, 16]",187,2080,9,8
2081,"[1, 2, 3, 4, 5]","[63, 11, 15, 13, 24]",126,2081,9,9
2082,"[1, 2, 3, 4, 5]","[70, 17, 48, 26, 62]",223,2082,9,9
2083,"[1, 2, 3, 4, 5]","[61, 48, 94, 70, 81]",354,2083,9,9
2084,"[1, 2, 3, 4, 5]","[99, 51, 14, 26, 76]",266,2084,9,9
2085,"[1, 2, 3, 4, 5]","[43, 47, 28, 23, 13]",154,2085,9,9
2086,"[1, 2, 3, 4, 5]","[89, 40, 29, 62, 37]",257,2086,9,9
2087,"[1, 2, 3, 4, 5]","[99, 19, 79, 63, 90]",350,2087,9,9
2088,"[1, 2, 3, 4, 5]","[97, 20, 52, 68, 51]",288,2088,9,9
2089,"[1, 2, 3, 4, 5]","[58, 59, 61, 45, 97]",320,2089,9,9
2090,"[1, 2, 3, 4, 5]","[31, 92, 90, 37, 90]",340,2090,9,9
2091,"[1, 2, 3, 4, 5]","[74, 28, 84, 35, 71]",292,2091,9,10
2092,"[1, 2, 3, 4, 5]","[69, 85, 75, 28, 12]",269,2092,9,10
2093,"[1, 2, 3, 4, 5]","[56, 32, 78, 92, 60]",318,2093,9,10
2094,"[1, 2, 3, 4, 5]","[21, 89, 19, 95, 24]",248,2094,9,10
2095,"[1, 2, 3, 4, 5]","[45, 69, 74, 24, 93]",305,2095,9,10
2096,"[1, 2, 3, 4, 5]","[66, 100, 52, 41, 60]",319,2096,9,10
2097,"[1, 2, 3, 4, 5]","[99, 64, 52, 31, 21]",267,2097,9,10
2098,"[1, 2, 3, 4, 5]","[30, 67, 61, 98, 32]",288,2098,9,10
2099,"[1, 2, 3, 4, 5]","[71, 98, 78, 76, 38]",361,2099,9,10
2100,"[1, 2, 3, 4, 5]","[75, 19, 41, 34, 39]",208,2100,9,10
2101,"[1, 2, 3, 4, 5]","[18, 16, 21, 100, 36]",191,2101,9,11
2102,"[1, 2, 3, 4, 5]","[35, 77, 34, 62, 11]",219,2102,9,11
2103,"[1, 2, 3, 4, 5]","[86, 79, 77, 53, 62]",357,2103,9,11
2104,"[1, 2, 3, 4, 5]","[29, 23, 26, 95, 86]",259,2104,9,11
2105,"[1, 2, 3, 4, 5]","[32, 12, 11, 68, 94]",217,2105,9,11
2106,"[1, 2, 3, 4, 5]","[98, 32, 62, 18, 61]",271,2106,9,11
2107,"[1, 2, 3, 4, 5]","[58, 73, 44, 38, 77]",290,2107,9,11
2108,"[1, 2, 3, 4, 5]","[64, 59, 18, 71, 57]",269,2108,9,11
2109,"[1, 2, 3, 4, 5]","[98, 68, 71, 67, 26]",330,2109,9,11
2110,"[1, 2, 3, 4, 5]","[12, 92, 57, 68, 81]",310,2110,9,11
2111,"[1, 2, 3, 4, 5]","[52, 83, 100, 76, 29]",340,2111,9,12
2112,"[1, 2, 3, 4, 5]","[28, 99, 36, 18, 66]",247,2112,9,12
2113,"[1, 2, 3, 4, 5]","[21, 63, 10, 42, 83]",219,2113,9,12
2114,"[1, 2, 3, 4, 5]","[41, 83, 59, 76, 30]",289,2114,9,12
2115,"[1, 2, 3, 4, 5]","[18, 23, 26, 77, 55]",199,2115,9,12
2116,"[1, 2, 3, 4, 5]","[100, 61, 82, 53, 80]",376,2116,9,12
2117,"[1, 2, 3, 4, 5]","[56, 22, 46, 66, 48]",238,2117,9,12
2118,"[1, 2, 3, 4, 5]","[21, 83, 28, 16, 77]",225,2118,9,12
2119,"[1, 2, 3, 4, 5]","[64, 72, 46, 19, 61]",262,2119,9,12
2120,"[1, 2, 3, 4, 5]","[30, 19, 97, 34, 14]",194,2120,9,12
2121,"[1, 2, 3, 4, 5]","[76, 39, 12, 73, 73]",273,2121,9,13
2122,"[1, 2, 3, 4, 5]","[42, 46, 67, 60, 31]",246,2122,9,13
2123,"[1, 2, 3, 4, 5]","[65, 73, 83, 83, 68]",372,2123,9,13
2124,"[1, 2, 3, 4, 5]","[51, 28, 28, 31, 38]",176,2124,9,13
2125,"[1, 2, 3, 4, 5]","[89, 31, 91, 41, 58]",310,2125,9,13
2126,"[1, 2, 3, 4, 5]","[56, 86, 66, 11, 55]",274,2126,9,13
2127,"[1, 2, 3, 4, 5]","[22, 78, 79, 63, 77]",319,2127,9,13
2128,"[1, 2, 3, 4, 5]","[34, 79, 67, 16, 80]",276,2128,9,13
2129,"[1, 2, 3, 4, 5]","[28, 29, 29, 35, 21]",142,2129,9,13
2130,"[1, 2, 3, 4, 5]","[53, 71, 25, 16, 65]",230,2130,9,13
2131,"[1, 2, 3, 4, 5]","[56, 38, 42, 91, 40]",267,2131,9,14
2132,"[1, 2, 3, 4, 5]","[63, 45, 82, 79, 97]",366,2132,9,14
2133,"[1, 2, 3, 4, 5]","[89, 18, 21, 76, 60]",264,2133,9,14
2134,"[1, 2, 3, 4, 5]","[12, 46, 12, 54, 32]",156,2134,9,14
2135,"[1, 2, 3, 4, 5]","[44, 77, 12, 79, 73]",285,2135,9,14
2136,"[1, 2, 3, 4, 5]","[22, 71, 88, 82, 12]",275,2136,9,14
2137,"[1, 2, 3, 4, 5]","[48, 67, 97, 32, 98]",342,2137,9,14
2138,"[1, 2, 3, 4, 5]","[70, 94, 70, 24, 17]",275,2138,9,14
2139,"[1, 2, 3, 4, 5]","[65, 84, 86, 50, 69]",354,2139,9,14
2140,"[1, 2, 3, 4, 5]","[50, 29, 80, 12, 90]",261,2140,9,14
2141,"[1, 2, 3, 4, 5]","[39, 70, 32, 58, 75]",274,2141,9,15
2142,"[1, 2, 3, 4, 5]","[81, 27, 92, 49, 93]",342,2142,9,15
2143,"[1, 2, 3, 4, 5]","[66, 64, 74, 41, 98]",343,2143,9,15
2144,"[1, 2, 3, 4, 5]","[14, 41, 42, 31, 63]",191,2144,9,15
2145,"[1, 2, 3, 4, 5]","[41, 16, 59, 41, 43]",200,2145,9,15
2146,"[1, 2, 3, 4, 5]","[30, 52, 60, 55, 82]",279,2146,9,15
2147,"[1, 2, 3, 4, 5]","[18, 92, 78, 61, 37]",286,2147,9,15
2148,"[1, 2, 3, 4, 5]","[97, 88, 96, 69, 64]",414,2148,9,15
2149,"[1, 2, 3, 4, 5]","[99, 90, 20, 94, 89]",392,2149,9,15
2150,"[1, 2, 3, 4, 5]","[55, 68, 51, 44, 21]",239,2150,9,15
2151,"[1, 2, 3, 4, 5]","[95, 34, 14, 64, 65]",272,2151,9,16
2152,"[1, 2, 3, 4, 5]","[73, 37, 61, 19, 45]",235,2152,9,16
2153,"[1, 2, 3, 4, 5]","[25, 83, 96, 66, 90]",360,2153,9,16
2154,"[1, 2, 3, 4, 5]","[78, 17, 53, 72, 90]",310,2154,9,16
2155,"[1, 2, 3, 4, 5]","[82, 88, 73, 21, 56]",320,2155,9,16
2156,"[1, 2, 3, 4, 5]","[89, 37, 89, 62, 80]",357,2156,9,16
2157,"[1, 2, 3, 4, 5]","[67, 93, 20, 61, 78]",319,2157,9,16
2158,"[1, 2, 3, 4, 5]","[29, 65, 43, 24, 49]",210,2158,9,16
2159,"[1, 2, 3, 4, 5]","[44, 21, 83, 98, 50]",296,2159,9,16
2160,"[1, 2, 3, 4, 5]","[72, 67, 48, 24, 72]",283,2160,9,16
2161,"[1, 2, 3, 4, 5]","[31, 10, 30, 50, 29]",150,2161,9,17
2162,"[1, 2, 3, 4, 5]","[15, 28, 66, 16, 42]",167,2162,9,17
2163,"[1, 2, 3, 4, 5]","[65, 29, 98, 10, 68]",270,2163,9,17
2164,"[1, 2, 3, 4, 5]","[45, 29, 25, 49, 96]",244,2164,9,17
2165,"[1, 2, 3, 4, 5]","[67, 78, 45, 79, 92]",361,2165,9,17
2166,"[1, 2, 3, 4, 5]","[85, 96, 21, 35, 20]",257,2166,9,17
2167,"[1, 2, 3, 4, 5]","[67, 95, 20, 74, 31]",287,2167,9,17
2168,"[1, 2, 3, 4, 5]","[51, 53, 38, 78, 28]",248,2168,9,17
2169,"[1, 2, 3, 4, 5]","[28, 25, 39, 24, 63]",179,2169,9,17
2170,"[1, 2, 3, 4, 5]","[26, 10, 24, 85, 37]",182,2170,9,17
2171,"[1, 2, 3, 4, 5]","[94, 42, 41, 60, 34]",271,2171,9,18
2172,"[1, 2, 3, 4, 5]","[88, 63, 79, 24, 68]",322,2172,9,18
2173,"[1, 2, 3, 4, 5]","[13, 29, 71, 81, 44]",238,2173,9,18
2174,"[1, 2, 3, 4, 5]","[36, 14, 16, 94, 41]",201,2174,9,18
2175,"[1, 2, 3, 4, 5]","[39, 58, 29, 44, 53]",223,2175,9,18
2176,"[1, 2, 3, 4, 5]","[77, 95, 56, 71, 30]",329,2176,9,18
2177,"[1, 2, 3, 4, 5]","[83, 73, 70, 97, 79]",402,2177,9,18
2178,"[1, 2, 3, 4, 5]","[97, 10, 22, 13, 63]",205,2178,9,18
2179,"[1, 2, 3, 4, 5]","[38, 50, 18, 84, 71]",261,2179,9,18
2180,"[1, 2, 3, 4, 5]","[72, 28, 73, 18, 75]",266,2180,9,18
2181,"[1, 2, 3, 4, 5]","[65, 37, 99, 60, 89]",350,2181,9,19
2182,"[1, 2, 3, 4, 5]","[33, 14, 25, 83, 13]",168,2182,9,19
2183,"[1, 2, 3, 4, 5]","[62, 83, 21, 57, 54]",277,2183,9,19
2184,"[1, 2, 3, 4, 5]","[46, 61, 55, 82, 67]",311,2184,9,19
2185,"[1, 2, 3, 4, 5]","[41, 89, 77, 65, 78]",350,2185,9,19
2186,"[1, 2, 3, 4, 5]","[59, 52, 16, 23, 53]",203,2186,9,19
2187,"[1, 2, 3, 4, 5]","[37, 40, 79, 10, 31]",197,2187,9,19
2188,"[1, 2, 3, 4, 5]","[19, 22, 35, 13, 32]",121,2188,9,19
2189,"[1, 2, 3, 4, 5]","[23, 55, 26, 29, 30]",163,2189,9,19
2190,"[1, 2, 3, 4, 5]","[92, 48, 100, 24, 88]",352,2190,9,19
2191,"[1, 2, 3, 4, 5]","[29, 55, 29, 59, 68]",240,2191,9,20
2192,"[1, 2, 3, 4, 5]","[56, 53, 19, 26, 95]",249,2192,9,20
2193,"[1, 2, 3, 4, 5]","[26, 99, 52, 61, 97]",335,2193,9,20
2194,"[1, 2, 3, 4, 5]","[10, 39, 72, 52, 76]",249,2194,9,20
2195,"[1, 2, 3, 4, 5]","[36, 33, 94, 32, 12]",207,2195,9,20
2196,"[1, 2, 3, 4, 5]","[43, 41, 66, 13, 44]",207,2196,9,20
2197,"[1, 2, 3, 4, 5]","[95, 49, 20, 63, 41]",268,2197,9,20
2198,"[1, 2, 3, 4, 5]","[74, 68, 93, 18, 57]",310,2198,9,20
2199,"[1, 2, 3, 4, 5]","[12, 83, 59, 46, 85]",285,2199,9,20
2200,"[1, 2, 3, 4, 5]","[85, 73, 95, 66, 19]",338,2200,9,20
2201,"[1, 2, 3, 4, 5]","[91, 88, 13, 20, 57]",269,2201,9,21
2202,"[1, 2, 3, 4, 5]","[91, 15, 30, 57, 44]",237,2202,9,21
2203,"[1, 2, 3, 4, 5]","[59, 70, 19, 47, 98]",293,2203,9,21
2204,"[1, 2, 3, 4, 5]","[58, 20, 55, 80, 54]",267,2204,9,21
2205,"[1, 2, 3, 4, 5]","[30, 92, 71, 18, 61]",272,2205,9,21
2206,"[1, 2, 3, 4, 5]","[21, 79, 11, 16, 42]",169,2206,9,21
2207,"[1, 2, 3, 4, 5]","[67, 98, 35, 26, 48]",274,2207,9,21
2208,"[1, 2, 3, 4, 5]","[90, 68, 99, 14, 74]",345,2208,9,21
2209,"[1, 2, 3, 4, 5]","[41, 23, 21, 75, 63]",223,2209,9,21
2210,"[1, 2, 3, 4, 5]","[43, 68, 76, 58, 16]",261,2210,9,21
2211,"[1, 2, 3, 4, 5]","[30, 17, 30, 95, 20]",192,2211,9,22
2212,"[1, 2, 3, 4, 5]","[42, 21, 92, 72, 33]",260,2212,9,22
