id,List_of_items,number_of_items_per_type,total_number_of_items,store_id,operator_id,city_id
1903,"[1, 2, 3, 4, 5]","[63, 37, 66, 69, 67]",302,1903,8,24
1904,"[1, 2, 3, 4, 5]","[35, 17, 65, 49, 77]",243,1904,8,24
1905,"[1, 2, 3, 4, 5]","[90, 94, 56, 75, 96]",411,1905,8,24
1906,"[1, 2, 3, 4, 5]","[31, 80, 42, 12, 32]",197,1906,8,24
1907,"[1, 2, 3, 4, 5]","[67, 38, 81, 96, 74]",356,1907,8,24
1908,"[1, 2, 3, 4, 5]","[81, 59, 73, 33, 17]",263,1908,8,24
1909,"[1, 2, 3, 4, 5]","[53, 46, 12, 99, 85]",295,1909,8,24
1910,"[1, 2, 3, 4, 5]","[58, 96, 98, 58, 78]",388,1910,8,24
1911,"[1, 2, 3, 4, 5]","[62, 47, 25, 74, 96]",304,1911,8,25
1912,"[1, 2, 3, 4, 5]","[84, 64, 19, 71, 19]",257,1912,8,25
1913,"[1, 2, 3, 4, 5]","[52, 18, 68, 29, 78]",245,1913,8,25
1914,"[1, 2, 3, 4, 5]","[26, 39, 43, 68, 80]",256,1914,8,25
1915,"[1, 2, 3, 4, 5]","[98, 74, 38, 25, 23]",258,1915,8,25
1916,"[1, 2, 3, 4, 5]","[78, 43, 49, 79, 38]",287,1916,8,25
1917,"[1, 2, 3, 4, 5]","[51, 69, 94, 60, 94]",368,1917,8,25
1918,"[1, 2, 3, 4, 5]","[82, 89, 59, 51, 71]",352,1918,8,25
1919,"[1, 2, 3, 4, 5]","[78, 93, 28, 83, 78]",360,1919,8,25
1920,"[1, 2, 3, 4, 5]","[60, 28, 67, 40, 97]",292,1920,8,25
1921,"[1, 2, 3, 4, 5]","[29, 33, 54, 88, 81]",285,1921,9,1
1922,"[1, 2, 3, 4, 5]","[68, 87, 96, 53, 23]",327,1922,9,1
1923,"[1, 2, 3, 4, 5]","[35, 12, 56, 18, 95]",216,1923,9,1
1924,"[1, 2, 3, 4, 5]","[24, 36, 91, 26, 22]",199,1924,9,1
1925,"[1, 2, 3, 4, 5]","[94, 91, 33, 43, 88]",349,1925,9,1
1926,"[1, 2, 3, 4, 5]","[13, 57, 19, 75, 30]",194,1926,9,1
1927,"[1, 2, 3, 4, 5]","[67, 88, 30, 46, 40]",271,1927,9,1
1928,"[1, 2, 3, 4, 5]","[41, 59, 34, 100, 87]",321,1928,9,1
1929,"[1, 2, 3, 4, 5]","[49, 20, 53, 26, 86]",234,1929,9,1
1930,"[1, 2, 3, 4, 5]","[45, 23, 18, 19, 91]",196,1930,9,1
1931,"[1, 2, 3, 4, 5]","[82, 21, 90, 34, 43]",270,1931,9,2
1932,"[1, 2, 3, 4, 5]","[24, 92, 96, 68, 52]",332,1932,9,2
1933,"[1, 2, 3, 4, 5]","[17, 65, 72, 14, 71]",239,1933,9,2
1934,"[1, 2, 3, 4, 5]","[100, 37, 39, 55, 91]",322,1934,9,2
1935,"[1, 2, 3, 4, 5]","[97, 78, 62, 35, 59]",331,1935,9,2
1936,"[1, 2, 3, 4, 5]","[52, 44, 44, 69, 91]",300,1936,9,2
1937,"[1, 2, 3, 4, 5]","[72, 88, 99, 89, 93]",441,1937,9,2
1938,"[1, 2, 3, 4, 5]","[87, 45, 44, 57, 42]",275,1938,9,2
1939,"[1, 2, 3, 4, 5]","[53, 43, 43, 52, 54]",245,1939,9,2
1940,"[1, 2, 3, 4, 5]","[84, 91, 93, 41, 81]",390,1940,9,2
1941,"[1, 2, 3, 4, 5]","[80, 63, 43, 100, 89]",375,1941,9,3
1942,"[1, 2, 3, 4, 5]","[66, 88, 98, 10, 25]",287,1942,9,3
1943,"[1, 2, 3, 4, 5]","[47, 54, 84, 30, 56]",271,1943,9,3
1944,"[1, 2, 3, 4, 5]","[58, 11, 36, 62, 24]",191,1944,9,3
1945,"[1, 2, 3, 4, 5]","[66, 19, 17, 20, 31]",153,1945,9,3
1946,"[1, 2, 3, 4, 5]","[43, 21, 78, 33, 83]",258,1946,9,3
1947,"[1, 2, 3, 4, 5]","[33, 22, 82, 20, 84]",241,1947,9,3
1948,"[1, 2, 3, 4, 5]","[46, 67, 38, 46, 13]",210,1948,9,3
1949,"[1, 2, 3, 4, 5]","[82, 95, 63, 64, 58]",362,1949,9,3
1950,"[1, 2, 3, 4, 5]","[18, 81, 46, 83, 83]",311,1950,9,3
1951,"[1, 2, 3, 4, 5]","[12, 19, 66, 27, 70]",194,1951,9,4
1952,"[1, 2, 3, 4, 5]","[31, 57, 37, 34, 93]",252,1952,9,4
1953,"[1, 2, 3, 4, 5]","[51, 99, 46, 55, 66]",317,1953,9,4
1954,"[1, 2, 3, 4, 5]","[90, 54, 74, 41, 72]",331,1954,9,4
1955,"[1, 2, 3, 4, 5]","[65, 90, 100, 81, 50]",386,1955,9,4
1956,"[1, 2, 3, 4, 5]","[91, 49, 99, 67, 42]",348,1956,9,4
1957,"[1, 2, 3, 4, 5]","[59, 61, 46, 76, 39]",281,1957,9,4
1958,"[1, 2, 3, 4, 5]","[21, 58, 27, 18, 83]",207,1958,9,4
1959,"[1, 2, 3, 4, 5]","[36, 88, 24, 63, 34]",245,1959,9,4
1960,"[1, 2, 3, 4, 5]","[22, 75, 53, 48, 69]",267,1960,9,4
1961,"[1, 2, 3, 4, 5]","[91, 53, 42, 49, 28]",263,1961,9,5
1962,"[1, 2, 3, 4, 5]","[62, 85, 88, 48, 25]",308,1962,9,5
1963,"[1, 2, 3, 4, 5]","[60, 67, 18, 64, 98]",307,1963,9,5
1964,"[1, 2, 3, 4, 5]","[42, 100, 64, 24, 83]",313,1964,9,5
1965,"[1, 2, 3, 4, 5]","[77, 71, 100, 33, 72]",353,1965,9,5
1966,"[1, 2, 3, 4, 5]","[99, 57, 48, 48, 70]",322,1966,9,5
1967,"[1, 2, 3, 4, 5]","[13, 22, 90, 88, 85]",298,1967,9,5
1968,"[1, 2, 3, 4, 5]","[17, 29, 97, 68, 23]",234,1968,9,5
1969,"[1, 2, 3, 4, 5]","[34, 79, 33, 61, 11]",218,1969,9,5
1970,"[1, 2, 3, 4, 5]","[100, 50, 74, 39, 38]",301,1970,9,5
1971,"[1, 2, 3, 4, 5]","[52, 88, 86, 99, 63]",388,1971,9,6
1972,"[1, 2, 3, 4, 5]","[19, 96, 80, 95, 100]",390,1972,9,6
1973,"[1, 2, 3, 4, 5]","[76, 41, 37, 20, 98]",272,1973,9,6
1974,"[1, 2, 3, 4, 5]","[89, 97, 69, 99, 83]",437,1974,9,6
1975,"[1, 2, 3, 4, 5]","[28, 53, 61, 17, 36]",195,1975,9,6
1976,"[1, 2, 3, 4, 5]","[97, 57, 100, 35, 43]",332,1976,9,6
1977,"[1, 2, 3, 4, 5]","[30, 79, 51, 53, 15]",228,1977,9,6
1978,"[1, 2, 3, 4, 5]","[60, 20, 67, 62, 24]",233,1978,9,6
1979,"[1, 2, 3, 4, 5]","[34, 29, 32, 61, 46]",202,1979,9,6
1980,"[1, 2, 3, 4, 5]","[96, 92, 60, 16, 69]",333,1980,9,6
1981,"[1, 2, 3, 4, 5]","[46, 27, 57, 62, 56]",248,1981,9,7
1982,"[1, 2, 3, 4, 5]","[55, 45, 91, 75, 48]",314,1982,9,7
1983,"[1, 2, 3, 4, 5]","[83, 50, 18, 25, 66]",242,1983,9,7
1984,"[1, 2, 3, 4, 5]","[93, 59, 72, 100, 50]",374,1984,9,7
1985,"[1, 2, 3, 4, 5]","[46, 10, 16, 57, 51]",180,1985,9,7
1986,"[1, 2, 3, 4, 5]","[28, 14, 70, 89, 27]",228,1986,9,7
1987,"[1, 2, 3, 4, 5]","[10, 33, 26, 51, 64]",184,1987,9,7
1988,"[1, 2, 3, 4, 5]","[98, 13, 18, 40, 37]",206,1988,9,7
1989,"[1, 2, 3, 4, 5]","[92, 65, 37, 64, 84]",342,1989,9,7
1990,"[1, 2, 3, 4, 5]","[14, 94, 43, 64, 51]",266,1990,9,7
1991,"[1, 2, 3, 4, 5]","[36, 35, 82, 38, 20]",211,1991,9,9
1992,"[1, 2, 3, 4, 5]","[65, 34, 50, 56, 78]",283,1992,9,9
1993,"[1, 2, 3, 4, 5]","[10, 95, 17, 82, 49]",253,1993,9,9
1994,"[1, 2, 3, 4, 5]","[69, 28, 89, 69, 21]",276,1994,9,9
1995,"[1, 2, 3, 4, 5]","[47, 57, 42, 16, 80]",242,1995,9,9
1996,"[1, 2, 3, 4, 5]","[65, 89, 50, 95, 98]",397,1996,9,9
1997,"[1, 2, 3, 4, 5]","[69, 22, 74, 63, 71]",299,1997,9,9
1998,"[1, 2, 3, 4, 5]","[50, 51, 47, 51, 66]",265,1998,9,9
1999,"[1, 2, 3, 4, 5]","[67, 92, 72, 40, 85]",356,1999,9,9
2000,"[1, 2, 3, 4, 5]","[23, 48, 11, 67, 14]",163,2000,9,9
2001,"[1, 2, 3, 4, 5]","[90, 73, 57, 83, 43]",346,2001,9,10
2002,"[1, 2, 3, 4, 5]","[76, 83, 16, 88, 12]",275,2002,9,10
2003,"[1, 2, 3, 4, 5]","[44, 62, 63, 51, 46]",266,2003,9,10
2004,"[1, 2, 3, 4, 5]","[45, 100, 38, 98, 27]",308,2004,9,10
2005,"[1, 2, 3, 4, 5]","[76, 54, 57, 47, 25]",259,2005,9,10
2006,"[1, 2, 3, 4, 5]","[32, 65, 53, 68, 15]",233,2006,9,10
2007,"[1, 2, 3, 4, 5]","[73, 71, 36, 97, 65]",342,2007,9,10
2008,"[1, 2, 3, 4, 5]","[86, 55, 59, 87, 83]",370,2008,9,10
2009,"[1, 2, 3, 4, 5]","[94, 68, 77, 94, 67]",400,2009,9,10
2010,"[1, 2, 3, 4, 5]","[62, 97, 72, 57, 24]",312,2010,9,10
2011,"[1, 2, 3, 4, 5]","[29, 74, 41, 79, 75]",298,2011,9,11
2012,"[1, 2, 3, 4, 5]","[15, 83, 79, 40, 62]",279,2012,9,11
2013,"[1, 2, 3, 4, 5]","[47, 81, 33, 80, 14]",255,2013,9,11
2014,"[1, 2, 3, 4, 5]","[98, 62, 32, 50, 46]",288,2014,9,11
2015,"[1, 2, 3, 4, 5]","[56, 72, 92, 69, 96]",385,2015,9,11
2016,"[1, 2, 3, 4, 5]","[80, 77, 14, 13, 76]",260,2016,9,11
2017,"[1, 2, 3, 4, 5]","[54, 28, 18, 96, 44]",240,2017,9,11
2018,"[1, 2, 3, 4, 5]","[74, 75, 19, 86, 27]",281,2018,9,11
2019,"[1, 2, 3, 4, 5]","[58, 87, 82, 70, 34]",331,2019,9,11
2020,"[1, 2, 3, 4, 5]","[24, 53, 55, 68, 83]",283,2020,9,11
2021,"[1, 2, 3, 4, 5]","[51, 57, 21, 25, 55]",209,2021,9,12
2022,"[1, 2, 3, 4, 5]","[41, 10, 96, 77, 12]",236,2022,9,12
2023,"[1, 2, 3, 4, 5]","[23, 57, 62, 97, 68]",307,2023,9,12
2024,"[1, 2, 3, 4, 5]","[48, 98, 87, 27, 41]",301,2024,9,12
2025,"[1, 2, 3, 4, 5]","[68, 20, 82, 22, 50]",242,2025,9,12
2026,"[1, 2, 3, 4, 5]","[100, 40, 39, 27, 68]",274,2026,9,12
2027,"[1, 2, 3, 4, 5]","[26, 23, 91, 73, 33]",246,2027,9,12
2028,"[1, 2, 3, 4, 5]","[14, 17, 14, 69, 13]",127,2028,9,12
2029,"[1, 2, 3, 4, 5]","[60, 68, 16, 17, 26]",187,2029,9,12
2030,"[1, 2, 3, 4, 5]","[35, 55, 97, 79, 64]",330,2030,9,12
2031,"[1, 2, 3, 4, 5]","[89, 13, 40, 71, 93]",306,2031,9,13
2032,"[1, 2, 3, 4, 5]","[41, 49, 61, 15, 96]",262,2032,9,13
2033,"[1, 2, 3, 4, 5]","[67, 97, 73, 46, 29]",312,2033,9,13
2034,"[1, 2, 3, 4, 5]","[24, 10, 22, 14, 99]",169,2034,9,13
2035,"[1, 2, 3, 4, 5]","[60, 71, 38, 57, 11]",237,2035,9,13
2036,"[1, 2, 3, 4, 5]","[69, 83, 28, 95, 59]",334,2036,9,13
2037,"[1, 2, 3, 4, 5]","[41, 23, 36, 25, 23]",148,2037,9,13
2038,"[1, 2, 3, 4, 5]","[69, 39, 47, 86, 92]",333,2038,9,13
2039,"[1, 2, 3, 4, 5]","[22, 58, 20, 62, 77]",239,2039,9,13
2040,"[1, 2, 3, 4, 5]","[15, 73, 21, 74, 68]",251,2040,9,13
2041,"[1, 2, 3, 4, 5]","[59, 11, 34, 64, 73]",241,2041,9,14
2042,"[1, 2, 3, 4, 5]","[48, 48, 94, 42, 23]",255,2042,9,14
2043,"[1, 2, 3, 4, 5]","[87, 55, 63, 59, 84]",348,2043,9,14
2044,"[1, 2, 3, 4, 5]","[28, 36, 18, 79, 77]",238,2044,9,14
2045,"[1, 2, 3, 4, 5]","[86, 26, 19, 70, 57]",258,2045,9,14
2046,"[1, 2, 3, 4, 5]","[48, 41, 97, 18, 38]",242,2046,9,14
2047,"[1, 2, 3, 4, 5]","[57, 57, 79, 18, 81]",292,2047,9,14
2048,"[1, 2, 3, 4, 5]","[18, 86, 77, 84, 73]",338,2048,9,14
2049,"[1, 2, 3, 4, 5]","[42, 100, 63, 65, 81]",351,2049,9,14
2050,"[1, 2, 3, 4, 5]","[86, 13, 74, 50, 88]",311,2050,9,14
2051,"[1, 2, 3, 4, 5]","[84, 78, 12, 63, 65]",302,2051,9,15
2052,"[1, 2, 3, 4, 5]","[46, 94, 64, 64, 59]",327,2052,9,15
2053,"[1, 2, 3, 4, 5]","[41, 36, 81, 32, 82]",272,2053,9,15
2054,"[1, 2, 3, 4, 5]","[50, 56, 88, 14, 10]",218,2054,9,15
2055,"[1, 2, 3, 4, 5]","[23, 79, 70, 39, 72]",283,2055,9,15
2056,"[1, 2, 3, 4, 5]","[48, 60, 16, 28, 49]",201,2056,9,15
2057,"[1, 2, 3, 4, 5]","[56, 39, 48, 40, 52]",235,2057,9,15
2058,"[1, 2, 3, 4, 5]","[83, 12, 10, 90, 42]",237,2058,9,15
2059,"[1, 2, 3, 4, 5]","[53, 24, 74, 52, 18]",221,2059,9,15
2060,"[1, 2, 3, 4, 5]","[54, 10, 93, 89, 37]",283,2060,9,15
2061,"[1, 2, 3, 4, 5]","[29, 94, 62, 48, 46]",279,2061,9,16
2062,"[1, 2, 3, 4, 5]","[34, 99, 23, 58, 42]",256,2062,9,16
2063,"[1, 2, 3, 4, 5]","[75, 10, 67, 75, 30]",257,2063,9,16
2064,"[1, 2, 3, 4, 5]","[12, 11, 15, 96, 73]",207,2064,9,16
2065,"[1, 2, 3, 4, 5]","[55, 34, 78, 80, 72]",319,2065,9,16
2066,"[1, 2, 3, 4, 5]","[10, 45, 60, 60, 14]",189,2066,9,16
2067,"[1, 2, 3, 4, 5]","[73, 27, 24, 79, 83]",286,2067,9,16
2068,"[1, 2, 3, 4, 5]","[38, 23, 77, 98, 61]",297,2068,9,16
2069,"[1, 2, 3, 4, 5]","[31, 78, 19, 100, 87]",315,2069,9,16
2070,"[1, 2, 3, 4, 5]","[89, 83, 81, 76, 45]",374,2070,9,16
2071,"[1, 2, 3, 4, 5]","[88, 96, 72, 35, 95]",386,2071,9,17
2072,"[1, 2, 3, 4, 5]","[62, 76, 45, 12, 18]",213,2072,9,17
2073,"[1, 2, 3, 4, 5]","[56, 50, 92, 11, 56]",265,2073,9,17
2074,"[1, 2, 3, 4, 5]","[68, 100, 67, 99, 29]",363,2074,9,17
2075,"[1, 2, 3, 4, 5]","[58, 13, 25, 30, 80]",206,2075,9,17
2076,"[1, 2, 3, 4, 5]","[12, 94, 28, 65, 23]",222,2076,9,17
2077,"[1, 2, 3, 4, 5]","[20, 31, 26, 96, 71]",244,2077,9,17
2078,"[1, 2, 3, 4, 5]","[36, 51, 44, 88, 47]",266,2078,9,17
2079,"[1, 2, 3, 4, 5]","[93, 88, 72, 84, 69]",406,2079,9,17
2080,"[1, 2, 3, 4, 5]","[15, 61, 99, 49, 37]",261,2080,9,17
2081,"[1, 2, 3, 4, 5]","[16, 84, 78, 51, 39]",268,2081,9,18
2082,"[1, 2, 3, 4, 5]","[85, 23, 81, 13, 51]",253,2082,9,18
2083,"[1, 2, 3, 4, 5]","[81, 32, 67, 32, 71]",283,2083,9,18
2084,"[1, 2, 3, 4, 5]","[46, 43, 57, 32, 62]",240,2084,9,18
2085,"[1, 2, 3, 4, 5]","[64, 78, 49, 30, 61]",282,2085,9,18
2086,"[1, 2, 3, 4, 5]","[63, 58, 22, 20, 29]",192,2086,9,18
2087,"[1, 2, 3, 4, 5]","[68, 65, 67, 77, 87]",364,2087,9,18
2088,"[1, 2, 3, 4, 5]","[53, 62, 82, 91, 42]",330,2088,9,18
2089,"[1, 2, 3, 4, 5]","[62, 77, 37, 39, 99]",314,2089,9,18
2090,"[1, 2, 3, 4, 5]","[85, 95, 62, 64, 49]",355,2090,9,18
2091,"[1, 2, 3, 4, 5]","[89, 12, 12, 56, 40]",209,2091,9,19
2092,"[1, 2, 3, 4, 5]","[50, 70, 78, 13, 79]",290,2092,9,19
2093,"[1, 2, 3, 4, 5]","[66, 80, 69, 22, 62]",299,2093,9,19
2094,"[1, 2, 3, 4, 5]","[27, 61, 15, 74, 73]",250,2094,9,19
2095,"[1, 2, 3, 4, 5]","[26, 92, 53, 87, 92]",350,2095,9,19
2096,"[1, 2, 3, 4, 5]","[46, 98, 74, 71, 45]",334,2096,9,19
2097,"[1, 2, 3, 4, 5]","[69, 20, 10, 76, 47]",222,2097,9,19
2098,"[1, 2, 3, 4, 5]","[41, 91, 30, 55, 39]",256,2098,9,19
2099,"[1, 2, 3, 4, 5]","[37, 97, 53, 94, 73]",354,2099,9,19
2100,"[1, 2, 3, 4, 5]","[66, 63, 19, 26, 20]",194,2100,9,19
2101,"[1, 2, 3, 4, 5]","[47, 27, 94, 74, 95]",337,2101,9,20
2102,"[1, 2, 3, 4, 5]","[57, 95, 74, 62, 46]",334,2102,9,20
2103,"[1, 2, 3, 4, 5]","[50, 73, 50, 68, 49]",290,2103,9,20
2104,"[1, 2, 3, 4, 5]","[28, 42, 94, 65, 73]",302,2104,9,20
2105,"[1, 2, 3, 4, 5]","[97, 65, 56, 96, 17]",331,2105,9,20
2106,"[1, 2, 3, 4, 5]","[28, 59, 92, 41, 91]",311,2106,9,20
2107,"[1, 2, 3, 4, 5]","[96, 68, 96, 43, 10]",313,2107,9,20
2108,"[1, 2, 3, 4, 5]","[28, 30, 50, 32, 96]",236,2108,9,20
2109,"[1, 2, 3, 4, 5]","[85, 85, 41, 53, 16]",280,2109,9,20
2110,"[1, 2, 3, 4, 5]","[17, 60, 11, 12, 30]",130,2110,9,20
2111,"[1, 2, 3, 4, 5]","[21, 93, 68, 92, 62]",336,2111,9,21
2112,"[1, 2, 3, 4, 5]","[11, 83, 38, 25, 21]",178,2112,9,21
2113,"[1, 2, 3, 4, 5]","[44, 89, 77, 75, 60]",345,2113,9,21
2114,"[1, 2, 3, 4, 5]","[80, 68, 45, 20, 75]",288,2114,9,21
2115,"[1, 2, 3, 4, 5]","[73, 42, 58, 53, 12]",238,2115,9,21
2116,"[1, 2, 3, 4, 5]","[66, 72, 20, 96, 66]",320,2116,9,21
2117,"[1, 2, 3, 4, 5]","[55, 78, 88, 44, 74]",339,2117,9,21
2118,"[1, 2, 3, 4, 5]","[26, 65, 64, 96, 25]",276,2118,9,21
2119,"[1, 2, 3, 4, 5]","[26, 14, 47, 88, 27]",202,2119,9,21
2120,"[1, 2, 3, 4, 5]","[71, 18, 51, 10, 75]",225,2120,9,21
2121,"[1, 2, 3, 4, 5]","[73, 27, 46, 91, 29]",266,2121,9,22
2122,"[1, 2, 3, 4, 5]","[96, 43, 41, 51, 10]",241,2122,9,22
2123,"[1, 2, 3, 4, 5]","[95, 92, 97, 76, 30]",390,2123,9,22
2124,"[1, 2, 3, 4, 5]","[16, 24, 35, 92, 35]",202,2124,9,22
2125,"[1, 2, 3, 4, 5]","[65, 47, 47, 68, 24]",251,2125,9,22
2126,"[1, 2, 3, 4, 5]","[17, 15, 99, 54, 96]",281,2126,9,22
2127,"[1, 2, 3, 4, 5]","[27, 25, 84, 14, 53]",203,2127,9,22
2128,"[1, 2, 3, 4, 5]","[85, 47, 43, 15, 35]",225,2128,9,22
2129,"[1, 2, 3, 4, 5]","[81, 94, 90, 45, 46]",356,2129,9,22
2130,"[1, 2, 3, 4, 5]","[82, 60, 19, 36, 81]",278,2130,9,22
2131,"[1, 2, 3, 4, 5]","[15, 29, 96, 31, 28]",199,2131,9,23
2132,"[1, 2, 3, 4, 5]","[43, 13, 67, 37, 95]",255,2132,9,23
2133,"[1, 2, 3, 4, 5]","[88, 72, 69, 58, 92]",379,2133,9,23
2134,"[1, 2, 3, 4, 5]","[36, 78, 85, 12, 95]",306,2134,9,23
2135,"[1, 2, 3, 4, 5]","[65, 41, 41, 53, 14]",214,2135,9,23
2136,"[1, 2, 3, 4, 5]","[39, 73, 78, 14, 39]",243,2136,9,23
2137,"[1, 2, 3, 4, 5]","[62, 83, 69, 68, 25]",307,2137,9,23
2138,"[1, 2, 3, 4, 5]","[10, 16, 34, 48, 83]",191,2138,9,23
2139,"[1, 2, 3, 4, 5]","[92, 72, 25, 53, 72]",314,2139,9,23
2140,"[1, 2, 3, 4, 5]","[67, 84, 89, 92, 93]",425,2140,9,23
2141,"[1, 2, 3, 4, 5]","[54, 38, 26, 51, 87]",256,2141,9,24
2142,"[1, 2, 3, 4, 5]","[59, 36, 80, 77, 52]",304,2142,9,24
2143,"[1, 2, 3, 4, 5]","[50, 75, 77, 79, 58]",339,2143,9,24
2144,"[1, 2, 3, 4, 5]","[75, 57, 64, 61, 43]",300,2144,9,24
2145,"[1, 2, 3, 4, 5]","[70, 67, 77, 19, 38]",271,2145,9,24
2146,"[1, 2, 3, 4, 5]","[99, 11, 46, 56, 36]",248,2146,9,24
2147,"[1, 2, 3, 4, 5]","[91, 52, 95, 56, 90]",384,2147,9,24
2148,"[1, 2, 3, 4, 5]","[43, 19, 75, 59, 28]",224,2148,9,24
2149,"[1, 2, 3, 4, 5]","[40, 76, 60, 93, 80]",349,2149,9,24
2150,"[1, 2, 3, 4, 5]","[52, 77, 73, 67, 17]",286,2150,9,24
2151,"[1, 2, 3, 4, 5]","[61, 99, 60, 33, 96]",349,2151,9,25
2152,"[1, 2, 3, 4, 5]","[94, 50, 34, 52, 53]",283,2152,9,25
2153,"[1, 2, 3, 4, 5]","[71, 19, 87, 27, 76]",280,2153,9,25
2154,"[1, 2, 3, 4, 5]","[76, 74, 62, 65, 40]",317,2154,9,25
2155,"[1, 2, 3, 4, 5]","[69, 91, 56, 37, 43]",296,2155,9,25
2156,"[1, 2, 3, 4, 5]","[81, 97, 40, 51, 95]",364,2156,9,25
2157,"[1, 2, 3, 4, 5]","[45, 39, 61, 50, 70]",265,2157,9,25
2158,"[1, 2, 3, 4, 5]","[69, 69, 82, 26, 50]",296,2158,9,25
2159,"[1, 2, 3, 4, 5]","[22, 75, 43, 38, 45]",223,2159,9,25
2160,"[1, 2, 3, 4, 5]","[24, 48, 91, 73, 51]",287,2160,9,25
2161,"[1, 2, 3, 4, 5]","[37, 49, 59, 86, 95]",326,2161,10,1
2162,"[1, 2, 3, 4, 5]","[69, 57, 74, 64, 79]",343,2162,10,1
2163,"[1, 2, 3, 4, 5]","[28, 70, 61, 20, 49]",228,2163,10,1
2164,"[1, 2, 3, 4, 5]","[69, 42, 30, 17, 75]",233,2164,10,1
2165,"[1, 2, 3, 4, 5]","[69, 87, 71, 74, 73]",374,2165,10,1
2166,"[1, 2, 3, 4, 5]","[69, 89, 17, 57, 19]",251,2166,10,1
2167,"[1, 2, 3, 4, 5]","[26, 27, 32, 34, 82]",201,2167,10,1
2168,"[1, 2, 3, 4, 5]","[79, 45, 43, 14, 44]",225,2168,10,1
2169,"[1, 2, 3, 4, 5]","[40, 64, 37, 48, 22]",211,2169,10,1
2170,"[1, 2, 3, 4, 5]","[74, 19, 71, 64, 37]",265,2170,10,1
2171,"[1, 2, 3, 4, 5]","[48, 84, 52, 92, 55]",331,2171,10,2
2172,"[1, 2, 3, 4, 5]","[58, 77, 55, 11, 18]",219,2172,10,2
2173,"[1, 2, 3, 4, 5]","[17, 43, 91, 14, 25]",190,2173,10,2
2174,"[1, 2, 3, 4, 5]","[47, 43, 14, 53, 78]",235,2174,10,2
2175,"[1, 2, 3, 4, 5]","[32, 87, 94, 84, 57]",354,2175,10,2
2176,"[1, 2, 3, 4, 5]","[55, 87, 74, 82, 21]",319,2176,10,2
2177,"[1, 2, 3, 4, 5]","[78, 30, 58, 18, 64]",248,2177,10,2
2178,"[1, 2, 3, 4, 5]","[34, 63, 79, 93, 11]",280,2178,10,2
2179,"[1, 2, 3, 4, 5]","[56, 67, 51, 83, 27]",284,2179,10,2
2180,"[1, 2, 3, 4, 5]","[100, 50, 79, 27, 54]",310,2180,10,2
2181,"[1, 2, 3, 4, 5]","[79, 37, 100, 57, 96]",369,2181,10,3
2182,"[1, 2, 3, 4, 5]","[100, 100, 97, 98, 12]",407,2182,10,3
2183,"[1, 2, 3, 4, 5]","[71, 29, 54, 73, 69]",296,2183,10,3
2184,"[1, 2, 3, 4, 5]","[42, 30, 10, 72, 14]",168,2184,10,3
2185,"[1, 2, 3, 4, 5]","[94, 57, 43, 78, 79]",351,2185,10,3
2186,"[1, 2, 3, 4, 5]","[62, 16, 24, 40, 39]",181,2186,10,3
2187,"[1, 2, 3, 4, 5]","[60, 75, 80, 15, 32]",262,2187,10,3
2188,"[1, 2, 3, 4, 5]","[45, 11, 52, 80, 98]",286,2188,10,3
2189,"[1, 2, 3, 4, 5]","[41, 34, 57, 16, 35]",183,2189,10,3
2190,"[1, 2, 3, 4, 5]","[67, 81, 54, 71, 74]",347,2190,10,3
2191,"[1, 2, 3, 4, 5]","[24, 95, 29, 29, 59]",236,2191,10,4
2192,"[1, 2, 3, 4, 5]","[12, 51, 37, 10, 29]",139,2192,10,4
2193,"[1, 2, 3, 4, 5]","[58, 66, 22, 36, 83]",265,2193,10,4
2194,"[1, 2, 3, 4, 5]","[42, 87, 71, 36, 90]",326,2194,10,4
2195,"[1, 2, 3, 4, 5]","[90, 65, 91, 55, 39]",340,2195,10,4
2196,"[1, 2, 3, 4, 5]","[49, 14, 82, 71, 63]",279,2196,10,4
2197,"[1, 2, 3, 4, 5]","[80, 19, 72, 80, 50]",301,2197,10,4
2198,"[1, 2, 3, 4, 5]","[57, 83, 30, 60, 96]",326,2198,10,4
2199,"[1, 2, 3, 4, 5]","[37, 86, 88, 80, 10]",301,2199,10,4
2200,"[1, 2, 3, 4, 5]","[65, 96, 71, 29, 47]",308,2200,10,4
2201,"[1, 2, 3, 4, 5]","[55, 90, 32, 36, 55]",268,2201,10,5
2202,"[1, 2, 3, 4, 5]","[80, 81, 13, 16, 75]",265,2202,10,5
2203,"[1, 2, 3, 4, 5]","[32, 16, 27, 28, 49]",152,2203,10,5
2204,"[1, 2, 3, 4, 5]","[80, 36, 50, 45, 73]",284,2204,10,5
2205,"[1, 2, 3, 4, 5]","[86, 59, 89, 28, 65]",327,2205,10,5
2206,"[1, 2, 3, 4, 5]","[19, 58, 68, 51, 87]",283,2206,10,5
2207,"[1, 2, 3, 4, 5]","[26, 23, 84, 53, 60]",246,2207,10,5
2208,"[1, 2, 3, 4, 5]","[73, 12, 83, 26, 82]",276,2208,10,5
2209,"[1, 2, 3, 4, 5]","[93, 81, 51, 18, 89]",332,2209,10,5
2210,"[1, 2, 3, 4, 5]","[66, 67, 38, 46, 36]",253,2210,10,5
2211,"[1, 2, 3, 4, 5]","[69, 31, 57, 50, 15]",222,2211,10,6
2212,"[1, 2, 3, 4, 5]","[31, 47, 91, 34, 21]",224,2212,10,6
